"cod_cent";"id";"nombre";"tipo_elem";"st_x";"st_y"
"37011";4898;"VALMOJADO ENTRE VALMOJADO Nº 163 Y ILLESCAS SENTIDO S-N";"URBANOS";435742.038280333;4471647.73478812
"38025";4944;"LATERAL CTRA. TOLEDO S-N (M-40-AV. POBLADOS)";"URBANOS";439014.301478688;4469571.91049704
"38027";4946;"VENTURA DIAZ BERNARDO S-N(HALCONERO REY-AV. POBLADOS)";"URBANOS";438460.921306106;4469609.64179064
"38028";4947;"AV. POBLADOS E-O(UGENA-POLAN)";"URBANOS";438567.066256817;4469670.19555151
"27037";4854;"SAN JENARO S-N GIRO IZDA. (OXIGENO-PSO. TALLERES)";"URBANOS";440408.507874433;4466736.38114879
"27038";4855;"SAN JENARO S-N FRENTE (OXIGENO-PSO. TALLERES)";"URBANOS";440405.778149668;4466734.72137963
"39032";4980;"EDUARDO BARREIROS N-S FRENTE (AV. POBLADOS-AV. ROSALES)";"URBANOS";440995.647954996;4469292.88430765
"39033";4981;"EDUARDO BARREIROS S-N (AV. ROSALES-AV. POBLADOS)";"URBANOS";441004.575010934;4469233.47468928
"39035";4983;"EDUARDO BARREIROS S-N(ALERCE-CONIFERAS)";"URBANOS";440836.479610513;4468748.4285726
"39037";3527;"(TACTCO) EDUARDO BARREIROS S-N (GIRO IZDA. A CONIFERAS)";"URBANOS";440831.965303528;4468753.63375073
"39040";4987;"AV. POBLADOS O-E(DR. TOLOSA LATOUR-ORCASUR (1))";"URBANOS";440444.722719707;4469389.07539767
"77405";6588;"(TACTICO)PTE. REINA O-E(GIRO-SIERRA ATAPUERCA)";"URBANOS";443138.302296164;4483854.29640581
"77406";6589;"(TACTICO)PTE. REINA E-O(GIRO A SIERRA ATAPUERCA)";"URBANOS";443184.708820556;4483811.63476924
"78004";6595;"SANTO DOMINGO DE LA CALZADA E-O (REDECILLA DEL CAMINO - CAMINO DE SANTIAGO)";"URBANOS";443427.38618372;4484496.17588648
"78005";3509;"AV. SANTO DOMINGO DE LA CALZADA O-E (CASTIELLO DE JACA - CAMINO DE SANTIAGO)";"URBANOS";443187.309059648;4484649.88095741
"84018";5252;"AGUACATE O-E(SECOYA-AV. EURO)";"URBANOS";437049.388347858;4469161.4340729
"38031";4949;"(AFOROS)EUGENIA MONTIJO S-N(AV. POBLADOS-NTRA. SRA. FATIMA)GIRO";"URBANOS";436501.823184915;4470090.80783125
"38036";4954;"(TACTICO)AV. POBLADOS GIRO E-O(CTRA. TOLEDO-CAZALEGAS)";"URBANOS";438770.562151064;4469683.67545959
"39009";4963;"(AFOROS)AV.  POBLADOS E-O(CON. VIEJO VILLAVERDE-RAFAELA YBARRA)";"URBANOS";439773.762064644;4469603.99266294
"39011";4965;"(AFOROS)AV. POBLADOS O-E(CON. VIEJO VILLAVERDE-EXPROPIACION)";"URBANOS";440187.113283821;4469444.2181191
"38030";4948;"(AFOROS)EUGENIA MONTIJO S-N(AV. POBLADOS-NTRA. SRA. FATIMA)FRENTE";"URBANOS";436504.065126815;4470088.46982446
"84019";5253;"AGUACATE O-E(AV. EURO-VIA LUSITANA)";"URBANOS";437140.886407439;4469075.94774754
"84031";5266;"CTRA Bº FORTUNA E-O(AV. PESETA-PINAR SAN JOSE)";"URBANOS";434667.008570593;4468821.57091909
"84032";5267;"CTRA Bº FORTUNA O-E(PINAR SAN JOSE-AV. PESETA)";"URBANOS";434580.257585988;4468803.09805281
"85009";5283;"SALLABERRY S-N (JACINTO VERDAGUER-GRAL RICARDOS)";"URBANOS";438946.517537867;4472036.73069458
"85015";5289;"ANTONIO LÓPEZ E-O (ORGAZ-MONTSERRAT)";"URBANOS";439673.093763942;4472172.31651434
"85016";5290;"ANTONIO LÓPEZ O-E (ESTEBAN ARTEAGA-MARQUES JURA REAL)";"URBANOS";439910.202516263;4472014.61540478
"86032";5333;"RAFAEL FINAT ENTRE BLANCO SOLER Y VALLE INCLAN";"URBANOS";434938.37066185;4470579.32659926
"86033";5334;"MAESTRA JUSTA FREIRE ENTRE FUERTE NAVIDAD Y RAFAEL FINAT";"URBANOS";434943.328411428;4470435.24111959
"39044";4990;"(TATICO) SAN BASILIO N-S(MAMERTO LOPEZ-CRISTO VICTORIA)";"URBANOS";440037.714749016;4470297.73428529
"39052";3630;"SANTUARIO S-N(CRISTO VICTORIA-PIEDRABUENA)";"URBANOS";440724.857038449;4470678.5015415
"39041";4988;"(TACTICO)CRISTO VICTORIA E-O(SAN BASILIO-RAFAELA YBARRA)";"URBANOS";439701.092296709;4470245.94797775
"39054";3632;"SANTUARIO N-S(ANTONIO PADUA-EVANGELIOS)";"URBANOS";440701.778565755;4470835.66979842
"39055";3682;"(TACTICO) CRISTO VEGA S-N(CRISTO LEPANTO-CRISTO VICTORIA)";"URBANOS";440570.431767861;4470532.09240288
"39057";4999;"(TACTICO) RAFAELA YBARRA S-N(M-40-SIMCA)";"URBANOS";439479.139954196;4468668.35448185
"39059";3446;"GUETARIA S-N(ALZOLA-VILLABONA)";"URBANOS";439358.149398341;4469144.83087063
"39061";10092;"(TACTICO)EXPROPIACION N-S(GIRO A EXPROPIACIÓN)";"URBANOS";440274.987459597;4469437.30137995
"42002";5870;"Av. Cardenal Herrera Oria, 255 O-E(Isla Tabarca-Pico Balaitus)";"URBANOS";438920.499342496;4481555.59444347
"42003";5871;"Av. Cardenal Herrera Oria, 255 E-O(Pico Balaitus-Julio Calvo)";"URBANOS";438913.696418827;4481559.83053031
"51013";5110;"VIA CARPETANA ENTRADA CRUCE A 80M LINEA DE PARADA SENTIDO N-S";"URBANOS";436924.514029677;4471380.2394835
"51020";5119;"LAGUNA S-N(PSO. MARCELINO CAMACHO-NTRA. SRA. FATIMA)";"URBANOS";437123.641835444;4471244.47118359
"73012";10067;"ARROYO DEL MONTE N-S(PL. PRADERA SACERAL-SENDA INFANTE)";"URBANOS";438870.58053176;4482907.58657441
"76016";5880;"COSTA BRAVA E-O(VALLE FUENFRIA-MONASTERIO HUELGAS)";"URBANOS";440155.332341667;4483531.36462551
"77404";6587;"(TACTICO)PTE. REINA O-E(GIRO A CNO. SANTIAGO)";"URBANOS";442967.51311736;4483920.54861778
"78006";6596;"AV. CAMINO DE SANTIAGO S-N (VILORIA DE LA RIOJA - SANTO DOMINGO DE LA CALZADA)";"URBANOS";443243.239291542;4484493.54489572
"86035";3636;"AV. LAS AGUILAS O-E(GUAREÑA-AV. POBLADOS)";"URBANOS";435290.448924567;4470912.04948179
"94013";5394;"AV. REAL PINTO N-S(GOMEZ ACEBO-AV. REAL PINTO)";"URBANOS";440044.276411865;4466288.20657315
"94016";5397;"(TACTICO)MAGNESIA E-O(BISMUTO-AV. REAL PINTO)";"URBANOS";440057.760115139;4466300.95226663
"94018";5399;"DOMINGO PARRAGA E-O(ALBERTO PALACIOS-TRAV. LEGANES)";"URBANOS";439542.73861757;4466176.05716033
"94019";5400;"ASTILLERO N-S(ESCRIBANOS-DOMINGO PARRAGA)";"URBANOS";439462.277325573;4466225.36799511
"94020";5401;"VALLE TOBALINA N-S(MONTEJO-SAN EZEQUIEL)";"URBANOS";439334.612512047;4465346.17796037
"95004";3410;"Pº ERMITA SANTO S-N";"URBANOS";438671.994077988;4474062.85534908
"95005";5002;"Pº EXTREMADURA E-O(Pº ERMITA-CARAMUEL)(CARRIL ABIERTO)";"URBANOS";438477.459289529;4474159.97090179
"95006";5003;"Pº EXTREMADURA O-E(CARAMUEL-Pº ERMITA)(CARRIL ABIERTO)";"URBANOS";438501.232200571;4474156.70424647
"95011";5005;"Pº EXTREMADURA O-E(PTA. ANGEL-CARAMUEL)(CARRIL ABIERTO)";"URBANOS";438329.207874173;4474132.20909401
"95019";5022;"Pº EXTREMADURA E-O(SISEBUTO-TURISIMUNDO)";"URBANOS";437849.859581295;4473923.62267353
"95034";5015;"CARAMUEL S-N(AV. CAPRICHOS-PABLO SARASATE)";"URBANOS";438180.588428318;4473225.57066985
"96005";10274;"NTRA SRA. LUZ, 49 E-O(OCAÑA-CAMINO INGENIEROS)";"URBANOS";436431.280411338;4471034.50628881
"96006";10275;"CAMINO INGENIEROS, 17 N-S(JUAN ALONSO-NTRA. STA LUZ";"URBANOS";436544.941182659;4471048.95987291
"96048";3629;"PSO. MARCELINO CAMACHO S-N(NTRA.SRA.FATIMA-GTA. EJERCITO)";"URBANOS";436955.753619524;4471229.83819896
"96049";5113;"NTRA. SRA. FATIMA N-S(MONSEÑOR OSCAR ROMERO-NTRA. SRA. LUZ)";"URBANOS";436660.039076431;4470751.15055915
"96050";5128;"(TACTICO) MONSEÑOR OSCAR ROMERO N-S(FERNANDO DELGADO-NTRA.SRA.FATIMA)";"URBANOS";436628.975733195;4470730.3345191
"96051";5114;"OCA ENTRE EDUARDO MORALES Y BLANDÓN SENTIDO E-O";"URBANOS";437416.364218401;4471418.00001948
"98004";5028;"(TACTICO) AV. PORTUGAL O-E";"URBANOS";438190.114390333;4474204.18435593
"98021";3637;"CTRA. BOADILLA E-O (N-V-CARABIAS)";"URBANOS";435166.617062388;4472521.18338051
"98037";5172;"(TACTICO) CTRA. CARABANCHEL ARAVACA E-O(GIRO SEBASTIAN ALVARO)";"URBANOS";434593.975315848;4471996.65531534
"42403";3714;"TÁCTICO - AV. CARDENAL HERRERA ORIA, 180 O-E";"URBANOS";439956.28404388;4482077.43399802
"42409";5906;"TÁCTICO - LAGUNA GRANDE, 4 N-S";"URBANOS";439989.744234702;4482143.55594822
"59021";6375;"Av. Badajoz - Aristóteles-Torrelaguna";"URBANOS";444747.109372472;4477347.86053692
"59022";3786;"Av. Badajoz - Torrelaguna-Martínez Villergas";"URBANOS";444655.616920307;4477271.26256347
"28047";10236;"VILLAMANIN N-S DELANTE GR-4 (VILLAMANIN - VILLASANDINO)";"URBANOS";436176.008035736;4473271.65243419
"88402";9863;"Av. Entrepeñas - Adrada-Av. Suertes";"URBANOS";448596.553270299;4469244.99102054
"79042";9876;"Ana de Austria - Isabel Clara Eugenia-Niceto Alcalá Zamora";"URBANOS";444581.183083907;4483240.52028185
"79043";9877;"Ana de Austria - Ignacio Aldecoa-Niceto Alcalá Zamora";"URBANOS";444733.108680685;4483491.96245002
"70019";9854;"Av. Partenón - Ribera del Sena-Av. Capital de España";"URBANOS";447767.439666151;4479584.35377614
"57022";10001;"Av. Logroño - Timón-Pajarones";"URBANOS";450748.05221551;4480884.65900846
"70020";9855;"Av. Partenón - Vía de Dublín-Av. Capital de España";"URBANOS";447933.600720962;4479624.97462731
"70021";6969;"Av. Capital de España - Acceso Campo de las Naciones";"URBANOS";447889.236411625;4479546.49496334
"56404";6328;"C/. Guisona - Guisona-López de Hoyos";"URBANOS";444704.333905442;4480107.12065321
"41401";3429;"C/. Sierra de Javalambre - Francisco Iglesias-Av. Albufera";"URBANOS";443454.660343834;4472320.5802391
"97401";3547;"Cartagena Sent. Norte - Coslada - Av. AmÃ©rica";"URBANOS";443033.509702807;4476861.10927518
"90030";4705;"SALIDA CALLE 30 E-O(MARQUES VADILLO-M-30 -GTA. PIRÃMIDES) 280mts";"URBANOS";440133.161381241;4474232.16142426
"3103001";10012;"Nueva Zelanda S-N - Isla Cristina-Gta.Isaac Rabín";"URBANOS";438715.52927732;4480168.85723535
"16065";4332;"(TACTICO) Mozart N-S (entrada cruce) - (TACTICO) Mozart N-S (entrada cruce)";"URBANOS";438903.861365243;4475059.07236143
"44049";5917;"C/. Alcalá - Urquiza-Virgen del Sagrario";"URBANOS";445276.463135815;4476328.9917507
"44050";10004;"C/. Alcalá - Urquiza-Gutierre de Cetina";"URBANOS";445299.477681989;4476336.85316482
"79037";9871;"C/. Príncipe Carlos - Vicente Blasco Ibáñez-Americo Castro";"URBANOS";444541.471491097;4482946.64177306
"79038";9870;"C/. Príncipe Carlos - María Tudor-Isabel de Valois";"URBANOS";444287.507385611;4483138.32033524
"79041";9875;"Av. Niceto Alcalá Zamora - María Tudor-Isabel de Valois";"URBANOS";444546.143110729;4483486.83966409
"79039";9872;"Ana de Austria - Isabel Clara Eugenia-Príncipe Carlos";"URBANOS";444488.279958846;4483157.07280824
"79040";9873;"Ana de Austria - Princesa Éboli-Príncipe Carlos";"URBANOS";444327.936989469;4482938.90568361
"44048";10006;"C/. Alcalá - Hnos. Machado-Lago Constanza";"URBANOS";445036.655350462;4476219.88195369
"44047";10005;"C/. Alcalá - Cjal. Juilo Gómez-Hnos. Machado";"URBANOS";445016.260502554;4476223.42814653
"57023";10002;"C/. Playa de Riazor - Arroyomolino-Av. Logroño";"URBANOS";450730.707235899;4480917.05513092
"47046";10010;"Av. San Luis - Golfo de Salonica-Arturo Soria";"URBANOS";443471.418211439;4480993.16248473
"79035";9868;"C/. Príncipe Carlos - Alcalde Alvarez de Villaamil-Alcalde Redondo Aceña";"URBANOS";444894.745752651;4482598.11626242
"79036";9869;"C/. Príncipe Carlos - Octavio Paz-Luis Jimenez de Asua";"URBANOS";444651.918688954;4482831.17669564
"67043";6908;"Av. Moratalaz - Arroyo Pilillas-Arroyo Media Legua";"URBANOS";444593.550539911;4473234.65330063
"67044";9949;"Av. Moratalaz - Arroyo Media Legua-Arroyo Pilillas";"URBANOS";444528.722963575;4473245.59606099
"64404";3661;"Av. Canillejas a Vicálvaro - Av. Guadalajara-Suecia";"URBANOS";448246.26579475;4475038.86169318
"43038";5449;"(TACTICO)Av.Monforte de Lemos E-O(Giro Izqda.Pl.Arteijo)";"URBANOS";440217.715481146;4481362.50718482
"88017";5368;"Av. Ensanche de Vallecas - Via de servicio - P.P.-M-45";"URBANOS";448766.017488246;4468818.06070684
"88018";5369;"Av. Ensanche de Vallecas - Carriles centrales - P.P.-M-45";"URBANOS";448760.162736055;4468808.30278652
"17042";4373;"Av.Memoria S-N - Seneca-Pº Moret";"URBANOS";438948.925121229;4476614.80809767
"60013";5460;"PºCastellana S-N - Hermanos Pinzón-Pl.de Lima";"URBANOS";441530.537358678;4478153.47867442
"60016";5463;"PºCastellana S-N - Juán Gris- Sor Angela de la Cruz";"URBANOS";441595.248703468;4478944.34950701
"05022";3948;"Maria Molina O-E - Claudio Coello-Lagasca";"URBANOS";442009.921392721;4476770.21388337
"61033";5545;"Alberto Alcocer E-O - V.Andrés Belaunde-Pº Habana(Giro E-S)";"URBANOS";442362.828000251;4479089.1694146
"87028";9936;"PERIANA N-S (RUTILO-AV. ROSALES)";"URBANOS";441744.914848622;4468791.05684798
"14032";4231;"Embajadores N-S - Labrador-Sta Mª Cabeza";"URBANOS";440684.868692335;4472826.97729473
"61015";5529;"Dolores Sánchez E-O - Pl.Duque de Pastrana-Platerias";"URBANOS";442551.418126408;4480108.50733318
"61016";5530;"Pº de la Habana S-N - Comandante Franco-Platerias";"URBANOS";442532.891091683;4479985.26045311
"41009";5819;"Av. Albufera - Payaso Fofo-Sierra de Cadi";"URBANOS";444115.596035159;4471829.5351197
"41010";5820;"Av. Albufera - Sierra del Cadi-Josefa Diaz";"URBANOS";444169.234812678;4471799.08224772
"30001";4478;"P: DE LA FLORIDA, 42 S-N(MAESTRO SOROZABAL-P:FLORIDA 35)";"URBANOS";438822.45933296;4475096.4061427
"30038";4330;"CUESTA DE LA VEGA N-S(CDAD.DE PLASENCIA-SEGOVIA)";"URBANOS";439295.356364457;4474233.11110179
"86020";5323;"MONROY";"URBANOS";433607.044515629;4470174.30403981
"25038";4803;"AV. CORDOBA ENTRE ALMENDRALES Y PIEDRABUENA N-S";"URBANOS";440867.194033199;4470732.36041109
"09029";4043;"Principe de Vergara S-N - Jorge Juan-Goya";"URBANOS";442406.416065004;4475220.83314491
"79015";6612;"Av. Francisco Pi y Margall - María de Portugal-Av. Burgos";"URBANOS";443691.332431567;4483097.10563596
"94025";10016;"BASCUÑUELOS E- O (CIUDAD FRIAS - VALLE TOBALINA)";"URBANOS";439396.724587522;4465690.36842006
"83002";3482;"Gran Vía del Este - Gran Vía del Este E-O";"URBANOS";447178.728839161;4470774.98461194
"19014";4415;"Eloy Gonzalo O-E - Juan de Austria-Santa Engracia";"URBANOS";440618.094504089;4476401.23897342
"19015";4416;"Gonzalo de Córdoba E-O - Cardenal Cisneros-Fuencarral";"URBANOS";440476.495780083;4476179.67264991
"55035";6250;"C/. Liceo - Liceo-Silvano";"URBANOS";445592.434645386;4478882.37585317
"34020";3398;"CORAZSN DE MARIA S-N(SANTA HORTENSIA-SANTA RITA)";"URBANOS";443533.880148087;4477499.91527164
"34021";3399;"CORAZSN DE MARIA, 33 N-S(SANTA RITA-SANTA HORTENSIA)";"URBANOS";443536.532885001;4477564.46414234
"13049";4189;"Batalla del Salado N-S - Embajadores-Ferrocarril";"URBANOS";441024.134154792;4472590.12748836
"43019";5430;"GINZO DE LIMIA S-N(AV.ILUSTRACISN-AV.MONFORTE DE LEMOS)";"URBANOS";440389.084055514;4481502.71882342
"41015";5825;"Vía Servicio M-30 - M-30-Av. Albufera";"URBANOS";443259.879137806;4472268.79505887
"26003";4810;"AV. ANDALUCIA ENTRE FCO. DEL PINO Y ALCOCER  S-N";"URBANOS";441255.862873851;4467032.41020991
"47008";6069;"C/. Arturo Soria  - Cultura-Caleruega";"URBANOS";443415.4804098;4481258.42674225
"56017";6299;"C/. Ayacucho - C.O.E.-Mar Adriático";"URBANOS";446138.976357384;4480293.49442835
"90007";4692;"PUENTE SAN ISIDRO O-E(M-30 -P: MELANCSLICOS)";"URBANOS";438841.470344808;4473033.9546722
"73007";9998;"AV. CARDENAL HERRERA ORIA E-O (GAVILANES - ARROYOFRESNO)";"URBANOS";437411.268462894;4481165.17565752
"73008";9996;"AV. CARDENAL HERRERA ORIA O-E (VEGAFRIA - ARROYOFRESNO)";"URBANOS";437161.672586095;4481159.65522591
"12012";4119;"Pº Delicias S-N - Alejandro Ferrant-Juan Vera";"URBANOS";441158.8020631;4472061.32068119
"73009";9997;"ARROYOFRESNO N-S (GAVILANES-AV. HERRERA ORIA)";"URBANOS";437323.769795233;4481253.98581808
"12013";4120;"Alicante O-E - Juana Doña-Pl. Beata Mº Ana Jesus";"URBANOS";441283.411922401;4471946.92146906
"16013";4291;"Flor Baja O-E - Leganitos-Gran Via";"URBANOS";439852.47582553;4475092.56602815
"20011";4423;"Meléndez Valdés O-E - Galileo -Vallehermoso";"URBANOS";439904.774299908;4476256.24610143
"97001";5761;"Av. America E-O - Padre Xifre-Cartagena";"URBANOS";443124.898763734;4476955.0469105
"36024";3570;"(TACTICO)COVATILLAS S-N";"URBANOS";434354.801999698;4478442.08607787
"97412";4152;"(TACTICO)Tortosa O-E - Pasaje de Tortosa-Méndez Alvaro";"URBANOS";441368.002756572;4473274.62988677
"97596";7074;"Dr.Esquerdo 35 S-N(Giro a Goya) - Jorge Juán-Fundadores";"URBANOS";443379.522642593;4475215.87855434
"44002";5908;"C/. Alcalá - Fernández Lanseros-Virgen de la Alegría";"URBANOS";444272.155009459;4476094.28736045
"44003";5909;"C/. Alcalá - Fernández Lanseros-José Villena";"URBANOS";444360.567969218;4476102.01277844
"45404";5997;"C/. Santo Domingo Savio - José Arcones Gil-Institución Libre Enseñanza";"URBANOS";446385.314351481;4475984.46595284
"45405";5998;"C/. Castillo de Arévalo - Llanes-Institución Libre Enseñanza";"URBANOS";446638.595972296;4475651.20157776
"45502";6008;"Av. Institución Libre Enseñanza - Pl. Alsacia-Idioma Esperanto";"URBANOS";447129.698167213;4474667.38788129
"46001";6009;"C/. Arturo Soria - Ángel Gordillo-Emeterio Castaños";"URBANOS";443777.316951906;4479484.37716875
"47406";3777;"C/. Añastro  - Burgo de Osma-Mesena";"URBANOS";443877.96758013;4480082.58204373
"47405";3430;"C/. Manuel Uribe - Mesena-Arturo Soria";"URBANOS";443741.758616978;4479716.20178373
"53013";6144;"C/. Vital Aza - Luis Ruíz-Emilio Ferrari";"URBANOS";445741.136411355;4476158.78593045
"53015";6146;"C/. Santa Prisca - Cementerio-Av. Marqués de Corbera";"URBANOS";445059.016257932;4475573.7161361
"38045";4960;"(TACTICO) ERICA N-S (CENTRO C.I.E.)";"URBANOS";435804.065249752;4470667.03670185
"38047";6828;"(TACTICO) ANTONIA RODRIGUEZ SACRISTAN O-E(GUAYABA-SECOYA)";"URBANOS";437076.747079354;4469626.83677215
"42303";10074;"(MICRO)ACCESO M-40 (DELANTE GRUPO 13)";"URBANOS";439113.134628555;4483285.18735946
"42302";10075;"(MICRO)AV. VENTISQUERO CONDESA (DETRÁS GRUPO 9)";"URBANOS";439165.418198438;4483223.36751587
"14035";4235;"Palos de la Frontera E-O - Bernardino Obregon-Embajadores";"URBANOS";440755.629096965;4472917.37256495
"49009";5042;"GRAL. RICARDOS E-O(ALEJANDRO SANCHEZ-PEDRO DIEZ)";"URBANOS";438348.088259179;4471642.05082833
"16018";4296;"(AFOROS) San Bernardo, 15 E-O - Gran Via-Pl. Santo Domingo";"URBANOS";440019.46396699;4474908.15184375
"57004";6335;"Av. Logroño  - Basella-Bande";"URBANOS";450191.891337563;4479469.22130518
"53411";6189;"Pl. Villaflor - Vital Aza-Ascao";"URBANOS";446180.904812656;4476171.3435404
"36300";4862;"(MICRO)PLEYADES N-S(ARAIZ-ANA TERESA)";"URBANOS";433636.855085148;4479454.97346621
"50012";5076;"PORTALEGRE S-N(OPORTO-VALLE ORO)";"URBANOS";438711.987896891;4471092.54791389
"01001";3840;"Jose Ortega y Gasset E-O - Pº Castellana-Serrano";"URBANOS";441724.755540367;4475975.42345939
"14022";4218;"Pº Acacias E-O - Embajadores-Pº Esperanza";"URBANOS";440258.662515017;4473075.86080051
"01002";3841;"Jose Ortega y Gasset O-E - Serrano-Pº Castellana";"URBANOS";441815.295142014;4475977.16953352
"14014";4210;"Meson de Paredes N-S - Miguel Servet-Ronda Valencia";"URBANOS";440584.032472443;4473280.55439027
"14015";4211;"(AFOROS) Ronda Valencia O-E - Meson de Paredes-Fray Luis Leon";"URBANOS";440661.317855736;4473212.05858999
"14016";4212;"Ronda Valencia E-O - Meson de Paredes-Gta. Embajadores";"URBANOS";440619.045580495;4473206.32514507
"14038";4238;"Ronda Toledo E-O - Embajadores-Ribera Curtidores";"URBANOS";440212.882479922;4473223.20490575
"14009";4207;"(TACTICO) Marques de la Valdavia S-N - Entrada Cruce";"URBANOS";441049.02617347;4473319.39771871
"14010";4208;"Mallorca N-S - Dr.Fourquet -Ronda Atocha";"URBANOS";440892.811926618;4473391.64630834
"14037";4237;"Moratines O-E - Martin Vargas-Embajadores";"URBANOS";440515.953264391;4472994.94936248
"38033";4951;"ANTONIA RODRIGUEZ SACRISTAN O-E(GUAYABA-SECOYA)";"URBANOS";437023.53685339;4469628.42539247
"97066";3471;"Pº Ruperto Chapí E-O - Entrada Pte Franceses ";"URBANOS";438048.139256822;4476386.75554926
"97067";4485;"Av.Séneca 14 E-O - Entrada Pte Franceses";"URBANOS";438067.615026369;4476491.98058644
"97068";4486;"M-30 N-S - Entrada Pte Franceses por Cra del Pardo";"URBANOS";437704.501023853;4476608.95768728
"97069";4487;"Pte Castilla O-E - Entrada Pte Franceses por Cra Castilla";"URBANOS";437548.03285927;4476437.14303947
"97070";4488;"Márques de Monistrol O-E - Entrada Pte Franceses por M-30";"URBANOS";437618.000844616;4476410.38001266
"97091";4132;"Méndez Alvaro S-N - Retama-Pedro Bosch";"URBANOS";442488.983216606;4471982.54756692
"97409";7083;"(TACTICA)Méndez Álvaro E-O(Giro a Estrella Naos) - Sabal - Estrella Naos";"URBANOS";442210.694716447;4472299.87561157
"40021";5801;"C/. Arroyo del Olivar - Ntra. Sra. Perpetuo Socorro-Sierra del Cadi";"URBANOS";443892.842119565;4471745.0316055
"41014";5824;"Vía Servicio M-30 - M-30-Av. Albufera";"URBANOS";443360.626421987;4472523.85576103
"41016";5826;"C/. Melquiades Biencinto - Antonio Calas-Av. Albufera";"URBANOS";443343.816089157;4472307.32292995
"41040";3428;"Av. Rafael Alberti - Av. Albufera-Luis Buñuel";"URBANOS";445695.877635225;4471055.54562439
"41041";5849;"Incorporación  M-40 hacía Av. Albufera N-S - M-40-Av. Albufera ";"URBANOS";446214.545357672;4471035.53270661
"41042";5850;"Av. Albufera - Sierra Carbonera-Puerto Pajares";"URBANOS";443767.196761168;4472072.9857466
"41043";5851;"Incorporación Av. Albufera hacía M-40 - Av. Albufera hacía M-40";"URBANOS";446348.739701912;4470935.88959181
"46016";6024;"C/. Arturo Soria - Fernández Caro-Marqués de Portugalete";"URBANOS";445370.952996978;4477544.42452144
